from,to,rep_period,timestep,value
Midgard_Wind,Midgard_E_demand,1,138,17542.176
Midgard_Wind,Midgard_E_demand,1,139,17786.496000000003
Midgard_Wind,Midgard_E_demand,1,140,17688.767999999996
Midgard_Wind,Midgard_E_demand,1,141,18226.272
Midgard_Wind,Midgard_E_demand,1,142,19350.144000000004
Midgard_Wind,Midgard_E_demand,1,143,20718.336
Midgard_Wind,Midgard_E_demand,1,144,20083.103999999992
Midgard_Wind,Midgard_E_demand,1,145,18568.319999999992
Midgard_Wind,Midgard_E_demand,1,146,17591.04
Midgard_Wind,Midgard_E_demand,1,147,16369.440000000002
Midgard_Wind,Midgard_E_demand,1,148,13779.647999999986
Midgard_Wind,Midgard_E_demand,1,149,11043.264000000001
Midgard_Wind,Midgard_E_demand,1,150,11043.264000000001
Midgard_Wind,Midgard_E_demand,1,151,14219.423999999999
Midgard_Wind,Midgard_E_demand,1,152,17835.36
Midgard_Wind,Midgard_E_demand,1,153,17737.631999999998
Midgard_Wind,Midgard_E_demand,1,154,17297.855999999996
Midgard_Wind,Midgard_E_demand,1,155,17493.311999999998
Midgard_Wind,Midgard_E_demand,1,156,19838.784
Midgard_Wind,Midgard_E_demand,1,157,19936.512
Midgard_Wind,Midgard_E_demand,1,158,20083.104
Midgard_Wind,Midgard_E_demand,1,159,20718.336
Midgard_Wind,Midgard_E_demand,1,160,22135.392
Midgard_Wind,Midgard_E_demand,1,161,24236.543999999998
Midgard_Wind,Midgard_E_demand,1,162,25946.784
Midgard_Wind,Midgard_E_demand,1,163,27852.48
Midgard_Wind,Midgard_E_demand,1,164,29122.943999999996
Midgard_Wind,Midgard_E_demand,1,165,30442.272
Midgard_Wind,Midgard_E_demand,1,166,29883.841705413746
Midgard_Wind,Midgard_E_demand,1,167,28798.293256991874
Midgard_Wind,Midgard_E_demand,1,168,27944.09118411197
Midgard_Hydro,Midgard_E_demand,1,1,0.0
Midgard_Hydro,Midgard_E_demand,1,2,0.0
Midgard_Hydro,Midgard_E_demand,1,3,0.0
Midgard_Hydro,Midgard_E_demand,1,4,0.0
Midgard_Hydro,Midgard_E_demand,1,5,0.0
Midgard_Hydro,Midgard_E_demand,1,6,0.0
Midgard_Hydro,Midgard_E_demand,1,7,0.0
Midgard_Hydro,Midgard_E_demand,1,8,0.0
Midgard_Hydro,Midgard_E_demand,1,9,0.0
Midgard_Hydro,Midgard_E_demand,1,10,0.0
Midgard_Hydro,Midgard_E_demand,1,11,0.0
Midgard_Hydro,Midgard_E_demand,1,12,0.0
Midgard_Hydro,Midgard_E_demand,1,13,0.0
Midgard_Hydro,Midgard_E_demand,1,14,0.0
Midgard_Hydro,Midgard_E_demand,1,15,0.0
Midgard_Hydro,Midgard_E_demand,1,16,0.0
Midgard_Hydro,Midgard_E_demand,1,17,0.0
Midgard_Hydro,Midgard_E_demand,1,18,0.0
Midgard_Hydro,Midgard_E_demand,1,19,0.0
Midgard_Hydro,Midgard_E_demand,1,20,0.0
Midgard_Hydro,Midgard_E_demand,1,21,0.0
Midgard_Hydro,Midgard_E_demand,1,22,0.0
Midgard_Hydro,Midgard_E_demand,1,23,0.0
Midgard_Hydro,Midgard_E_demand,1,24,0.0
Midgard_Hydro,Midgard_E_demand,1,25,0.0
Midgard_Hydro,Midgard_E_demand,1,26,0.0
Midgard_Hydro,Midgard_E_demand,1,27,0.0
Midgard_Hydro,Midgard_E_demand,1,28,0.0
Midgard_Hydro,Midgard_E_demand,1,29,0.0
Midgard_Hydro,Midgard_E_demand,1,30,0.0
Midgard_Hydro,Midgard_E_demand,1,31,0.0
Midgard_Hydro,Midgard_E_demand,1,32,0.0
Midgard_Hydro,Midgard_E_demand,1,33,0.0
Midgard_Hydro,Midgard_E_demand,1,34,0.0
Midgard_Hydro,Midgard_E_demand,1,35,0.0
Midgard_Hydro,Midgard_E_demand,1,36,0.0
Midgard_Hydro,Midgard_E_demand,1,37,0.0
Midgard_Hydro,Midgard_E_demand,1,38,0.0
Midgard_Hydro,Midgard_E_demand,1,39,0.0
Midgard_Hydro,Midgard_E_demand,1,40,0.0
Midgard_Hydro,Midgard_E_demand,1,41,0.0
Midgard_Hydro,Midgard_E_demand,1,42,0.0
Midgard_Hydro,Midgard_E_demand,1,43,0.0
Midgard_Hydro,Midgard_E_demand,1,44,0.0
Midgard_Hydro,Midgard_E_demand,1,45,0.0
Midgard_Hydro,Midgard_E_demand,1,46,0.0
Midgard_Hydro,Midgard_E_demand,1,47,0.0
Midgard_Hydro,Midgard_E_demand,1,48,0.0
Midgard_Hydro,Midgard_E_demand,1,49,0.0
Midgard_Hydro,Midgard_E_demand,1,50,0.0
Midgard_Hydro,Midgard_E_demand,1,51,0.0
Midgard_Hydro,Midgard_E_demand,1,52,0.0
Midgard_Hydro,Midgard_E_demand,1,53,0.0
Midgard_Hydro,Midgard_E_demand,1,54,0.0
Midgard_Hydro,Midgard_E_demand,1,55,0.0
Midgard_Hydro,Midgard_E_demand,1,56,0.0
Midgard_Hydro,Midgard_E_demand,1,57,0.0
Midgard_Hydro,Midgard_E_demand,1,58,0.0
Midgard_Hydro,Midgard_E_demand,1,59,0.0
Midgard_Hydro,Midgard_E_demand,1,60,250.0
Midgard_Hydro,Midgard_E_demand,1,61,250.0
Midgard_Hydro,Midgard_E_demand,1,62,250.0
Midgard_Hydro,Midgard_E_demand,1,63,250.0
Midgard_Hydro,Midgard_E_demand,1,64,250.0
Midgard_Hydro,Midgard_E_demand,1,65,250.0
Midgard_Hydro,Midgard_E_demand,1,66,250.0
Midgard_Hydro,Midgard_E_demand,1,67,250.0
Midgard_Hydro,Midgard_E_demand,1,68,250.0
Midgard_Hydro,Midgard_E_demand,1,69,0.0
Midgard_Hydro,Midgard_E_demand,1,70,0.0
Midgard_Hydro,Midgard_E_demand,1,71,0.0
Midgard_Hydro,Midgard_E_demand,1,72,0.0
Midgard_Hydro,Midgard_E_demand,1,73,0.0
Midgard_Hydro,Midgard_E_demand,1,74,0.0
Midgard_Hydro,Midgard_E_demand,1,75,0.0
Midgard_Hydro,Midgard_E_demand,1,76,0.0
Midgard_Hydro,Midgard_E_demand,1,77,0.0
Midgard_Hydro,Midgard_E_demand,1,78,0.0
Midgard_Hydro,Midgard_E_demand,1,79,0.0
Midgard_Hydro,Midgard_E_demand,1,80,0.0
Midgard_Hydro,Midgard_E_demand,1,81,0.0
Midgard_Hydro,Midgard_E_demand,1,82,0.0
Midgard_Hydro,Midgard_E_demand,1,83,0.0
Midgard_Hydro,Midgard_E_demand,1,84,250.0
Midgard_Hydro,Midgard_E_demand,1,85,250.0
Midgard_Hydro,Midgard_E_demand,1,86,250.0
Midgard_Hydro,Midgard_E_demand,1,87,0.0
Midgard_Hydro,Midgard_E_demand,1,88,0.0
Midgard_Hydro,Midgard_E_demand,1,89,250.0
Midgard_Hydro,Midgard_E_demand,1,90,250.0
Midgard_Hydro,Midgard_E_demand,1,91,250.0
Midgard_Hydro,Midgard_E_demand,1,92,250.0
Midgard_Hydro,Midgard_E_demand,1,93,250.0
Midgard_Hydro,Midgard_E_demand,1,94,0.0
Midgard_Hydro,Midgard_E_demand,1,95,0.0
Midgard_Hydro,Midgard_E_demand,1,96,0.0
Midgard_Hydro,Midgard_E_demand,1,97,0.0
Midgard_Hydro,Midgard_E_demand,1,98,0.0
Midgard_Hydro,Midgard_E_demand,1,99,0.0
Midgard_Hydro,Midgard_E_demand,1,100,0.0
Midgard_Hydro,Midgard_E_demand,1,101,0.0
Midgard_Hydro,Midgard_E_demand,1,102,0.0
Midgard_Hydro,Midgard_E_demand,1,103,250.0
Midgard_Hydro,Midgard_E_demand,1,104,250.0
Midgard_Hydro,Midgard_E_demand,1,105,250.0
Midgard_Hydro,Midgard_E_demand,1,106,250.0
Midgard_Hydro,Midgard_E_demand,1,107,250.0
Midgard_Hydro,Midgard_E_demand,1,108,250.0
Midgard_Hydro,Midgard_E_demand,1,109,250.0
Midgard_Hydro,Midgard_E_demand,1,110,250.0
Midgard_Hydro,Midgard_E_demand,1,111,250.0
Midgard_Hydro,Midgard_E_demand,1,112,250.0
Midgard_Hydro,Midgard_E_demand,1,113,250.0
Midgard_Hydro,Midgard_E_demand,1,114,250.0
Midgard_Hydro,Midgard_E_demand,1,115,250.0
Midgard_Hydro,Midgard_E_demand,1,116,250.0
Midgard_Hydro,Midgard_E_demand,1,117,250.0
Midgard_Hydro,Midgard_E_demand,1,118,250.0
Midgard_Hydro,Midgard_E_demand,1,119,250.0
Midgard_Hydro,Midgard_E_demand,1,120,250.0
Midgard_Hydro,Midgard_E_demand,1,121,250.0
Midgard_Hydro,Midgard_E_demand,1,122,0.0
Midgard_Hydro,Midgard_E_demand,1,123,0.0
Midgard_Hydro,Midgard_E_demand,1,124,0.0
Midgard_Hydro,Midgard_E_demand,1,125,0.0
Midgard_Hydro,Midgard_E_demand,1,126,250.0
Midgard_Hydro,Midgard_E_demand,1,127,250.0
Midgard_Hydro,Midgard_E_demand,1,128,250.0
Midgard_Hydro,Midgard_E_demand,1,129,250.0
Midgard_Hydro,Midgard_E_demand,1,130,250.0
Midgard_Hydro,Midgard_E_demand,1,131,250.0
Midgard_Hydro,Midgard_E_demand,1,132,250.0
Midgard_Hydro,Midgard_E_demand,1,133,250.0
Midgard_Hydro,Midgard_E_demand,1,134,250.0
Midgard_Hydro,Midgard_E_demand,1,135,250.0
Midgard_Hydro,Midgard_E_demand,1,136,250.0
Midgard_Hydro,Midgard_E_demand,1,137,250.0
Midgard_Hydro,Midgard_E_demand,1,138,250.0
Midgard_Hydro,Midgard_E_demand,1,139,250.0
Midgard_Hydro,Midgard_E_demand,1,140,250.0
Midgard_Hydro,Midgard_E_demand,1,141,250.0
Midgard_Hydro,Midgard_E_demand,1,142,250.0
Midgard_Hydro,Midgard_E_demand,1,143,250.0
Midgard_Hydro,Midgard_E_demand,1,144,0.0
Midgard_Hydro,Midgard_E_demand,1,145,0.0
Midgard_Hydro,Midgard_E_demand,1,146,0.0
Midgard_Hydro,Midgard_E_demand,1,147,0.0
Midgard_Hydro,Midgard_E_demand,1,148,0.0
Midgard_Hydro,Midgard_E_demand,1,149,0.0
Midgard_Hydro,Midgard_E_demand,1,150,250.0
Midgard_Hydro,Midgard_E_demand,1,151,250.0
Midgard_Hydro,Midgard_E_demand,1,152,250.0
Midgard_Hydro,Midgard_E_demand,1,153,250.0
Midgard_Hydro,Midgard_E_demand,1,154,250.0
Midgard_Hydro,Midgard_E_demand,1,155,250.0
Midgard_Hydro,Midgard_E_demand,1,156,250.0
Midgard_Hydro,Midgard_E_demand,1,157,250.0
Midgard_Hydro,Midgard_E_demand,1,158,250.0
Midgard_Hydro,Midgard_E_demand,1,159,250.0
Midgard_Hydro,Midgard_E_demand,1,160,250.0
Midgard_Hydro,Midgard_E_demand,1,161,250.0
Midgard_Hydro,Midgard_E_demand,1,162,250.0
Midgard_Hydro,Midgard_E_demand,1,163,250.0
Midgard_Hydro,Midgard_E_demand,1,164,250.0
Midgard_Hydro,Midgard_E_demand,1,165,0.0
Midgard_Hydro,Midgard_E_demand,1,166,0.0
Midgard_Hydro,Midgard_E_demand,1,167,0.0
Midgard_Hydro,Midgard_E_demand,1,168,0.0
Midgard_PHS,Midgard_E_demand,1,1,0.0
Midgard_PHS,Midgard_E_demand,1,2,0.0
Midgard_PHS,Midgard_E_demand,1,3,0.0
Midgard_PHS,Midgard_E_demand,1,4,0.0
Midgard_PHS,Midgard_E_demand,1,5,0.0
Midgard_PHS,Midgard_E_demand,1,6,0.0
Midgard_PHS,Midgard_E_demand,1,7,0.0
Midgard_PHS,Midgard_E_demand,1,8,0.0
Midgard_PHS,Midgard_E_demand,1,9,0.0
Midgard_PHS,Midgard_E_demand,1,10,0.0
Midgard_PHS,Midgard_E_demand,1,11,0.0
Midgard_PHS,Midgard_E_demand,1,12,0.0
Midgard_PHS,Midgard_E_demand,1,13,0.0
Midgard_PHS,Midgard_E_demand,1,14,0.0
Midgard_PHS,Midgard_E_demand,1,15,0.0
Midgard_PHS,Midgard_E_demand,1,16,0.0
Midgard_PHS,Midgard_E_demand,1,17,0.0
Midgard_PHS,Midgard_E_demand,1,18,0.0
Midgard_PHS,Midgard_E_demand,1,19,0.0
Midgard_PHS,Midgard_E_demand,1,20,0.0
Midgard_PHS,Midgard_E_demand,1,21,0.0
Midgard_PHS,Midgard_E_demand,1,22,0.0
Midgard_PHS,Midgard_E_demand,1,23,0.0
Midgard_PHS,Midgard_E_demand,1,24,0.0
Midgard_PHS,Midgard_E_demand,1,25,0.0
Midgard_PHS,Midgard_E_demand,1,26,0.0
Midgard_PHS,Midgard_E_demand,1,27,0.0
Midgard_PHS,Midgard_E_demand,1,28,0.0
Midgard_PHS,Midgard_E_demand,1,29,0.0
Midgard_PHS,Midgard_E_demand,1,30,0.0
Midgard_PHS,Midgard_E_demand,1,31,0.0
Midgard_PHS,Midgard_E_demand,1,32,0.0
Midgard_PHS,Midgard_E_demand,1,33,0.0
Midgard_PHS,Midgard_E_demand,1,34,0.0
Midgard_PHS,Midgard_E_demand,1,35,0.0
Midgard_PHS,Midgard_E_demand,1,36,0.0
Midgard_PHS,Midgard_E_demand,1,37,0.0
Midgard_PHS,Midgard_E_demand,1,38,0.0
Midgard_PHS,Midgard_E_demand,1,39,0.0
Midgard_PHS,Midgard_E_demand,1,40,0.0
Midgard_PHS,Midgard_E_demand,1,41,0.0
Midgard_PHS,Midgard_E_demand,1,42,0.0
Midgard_PHS,Midgard_E_demand,1,43,0.0
Midgard_PHS,Midgard_E_demand,1,44,0.0
Midgard_PHS,Midgard_E_demand,1,45,0.0
Midgard_PHS,Midgard_E_demand,1,46,0.0
Midgard_PHS,Midgard_E_demand,1,47,0.0
Midgard_PHS,Midgard_E_demand,1,48,0.0
Midgard_PHS,Midgard_E_demand,1,49,0.0
Midgard_PHS,Midgard_E_demand,1,50,0.0
Midgard_PHS,Midgard_E_demand,1,51,0.0
Midgard_PHS,Midgard_E_demand,1,52,0.0
Midgard_PHS,Midgard_E_demand,1,53,0.0
Midgard_PHS,Midgard_E_demand,1,54,0.0
Midgard_PHS,Midgard_E_demand,1,55,0.0
Midgard_PHS,Midgard_E_demand,1,56,0.0
Midgard_PHS,Midgard_E_demand,1,57,0.0
Midgard_PHS,Midgard_E_demand,1,58,0.0
Midgard_PHS,Midgard_E_demand,1,59,0.0
Midgard_PHS,Midgard_E_demand,1,60,550.0000000000002
Midgard_PHS,Midgard_E_demand,1,61,0.0
Midgard_PHS,Midgard_E_demand,1,62,0.0
Midgard_PHS,Midgard_E_demand,1,63,299.9999999999998
Midgard_PHS,Midgard_E_demand,1,64,0.0
Midgard_PHS,Midgard_E_demand,1,65,-0.0
Midgard_PHS,Midgard_E_demand,1,66,-0.0
Midgard_PHS,Midgard_E_demand,1,67,-0.0
Midgard_PHS,Midgard_E_demand,1,68,-0.0
Midgard_PHS,Midgard_E_demand,1,69,0.0
Midgard_PHS,Midgard_E_demand,1,70,0.0
Midgard_PHS,Midgard_E_demand,1,71,0.0
Midgard_PHS,Midgard_E_demand,1,72,0.0
Midgard_PHS,Midgard_E_demand,1,73,0.0
Midgard_PHS,Midgard_E_demand,1,74,0.0
Midgard_PHS,Midgard_E_demand,1,75,0.0
Midgard_PHS,Midgard_E_demand,1,76,0.0
Midgard_PHS,Midgard_E_demand,1,77,0.0
Midgard_PHS,Midgard_E_demand,1,78,0.0
Midgard_PHS,Midgard_E_demand,1,79,0.0
Midgard_PHS,Midgard_E_demand,1,80,0.0
Midgard_PHS,Midgard_E_demand,1,81,0.0
Midgard_PHS,Midgard_E_demand,1,82,-0.0
Midgard_PHS,Midgard_E_demand,1,83,-0.0
Midgard_PHS,Midgard_E_demand,1,84,550.0000000000002
Midgard_PHS,Midgard_E_demand,1,85,299.9999999999998
Midgard_PHS,Midgard_E_demand,1,86,-0.0
Midgard_PHS,Midgard_E_demand,1,87,0.0
Midgard_PHS,Midgard_E_demand,1,88,0.0
Midgard_PHS,Midgard_E_demand,1,89,550.0000000000002
Midgard_PHS,Midgard_E_demand,1,90,244.75000000000003
Midgard_PHS,Midgard_E_demand,1,91,-0.0
Midgard_PHS,Midgard_E_demand,1,92,-0.0
Midgard_PHS,Midgard_E_demand,1,93,-0.0
Midgard_PHS,Midgard_E_demand,1,94,-0.0
Midgard_PHS,Midgard_E_demand,1,95,-0.0
Midgard_PHS,Midgard_E_demand,1,96,-0.0
Midgard_PHS,Midgard_E_demand,1,97,0.0
Midgard_PHS,Midgard_E_demand,1,98,0.0
Midgard_PHS,Midgard_E_demand,1,99,0.0
Midgard_PHS,Midgard_E_demand,1,100,0.0
Midgard_PHS,Midgard_E_demand,1,101,0.0
Midgard_PHS,Midgard_E_demand,1,102,-0.0
Midgard_PHS,Midgard_E_demand,1,103,-0.0
Midgard_PHS,Midgard_E_demand,1,104,0.0
Midgard_PHS,Midgard_E_demand,1,105,0.0
Midgard_PHS,Midgard_E_demand,1,106,0.0
Midgard_PHS,Midgard_E_demand,1,107,0.0
Midgard_PHS,Midgard_E_demand,1,108,0.0
Midgard_PHS,Midgard_E_demand,1,109,0.0
Midgard_PHS,Midgard_E_demand,1,110,0.0
Midgard_PHS,Midgard_E_demand,1,111,0.0
Midgard_PHS,Midgard_E_demand,1,112,0.0
Midgard_PHS,Midgard_E_demand,1,113,0.0
Midgard_PHS,Midgard_E_demand,1,114,550.0000000000002
Midgard_PHS,Midgard_E_demand,1,115,299.9999999999998
Midgard_PHS,Midgard_E_demand,1,116,-0.0
Midgard_PHS,Midgard_E_demand,1,117,-0.0
Midgard_PHS,Midgard_E_demand,1,118,-0.0
Midgard_PHS,Midgard_E_demand,1,119,-0.0
Midgard_PHS,Midgard_E_demand,1,120,-0.0
Midgard_PHS,Midgard_E_demand,1,121,-0.0
Midgard_PHS,Midgard_E_demand,1,122,0.0
Midgard_PHS,Midgard_E_demand,1,123,0.0
Midgard_PHS,Midgard_E_demand,1,124,0.0
Midgard_PHS,Midgard_E_demand,1,125,0.0
Midgard_PHS,Midgard_E_demand,1,126,550.0000000000002
Midgard_PHS,Midgard_E_demand,1,127,299.9999999999998
Midgard_PHS,Midgard_E_demand,1,128,-0.0
Midgard_PHS,Midgard_E_demand,1,129,-0.0
Midgard_PHS,Midgard_E_demand,1,130,-0.0
Midgard_PHS,Midgard_E_demand,1,131,-0.0
Midgard_PHS,Midgard_E_demand,1,132,-0.0
Midgard_PHS,Midgard_E_demand,1,133,-0.0
Midgard_PHS,Midgard_E_demand,1,134,-0.0
Midgard_PHS,Midgard_E_demand,1,135,0.0
Midgard_PHS,Midgard_E_demand,1,136,-0.0
Midgard_PHS,Midgard_E_demand,1,137,-0.0
Midgard_PHS,Midgard_E_demand,1,138,-0.0
Midgard_PHS,Midgard_E_demand,1,139,-0.0
Midgard_PHS,Midgard_E_demand,1,140,-0.0
Midgard_PHS,Midgard_E_demand,1,141,-0.0
Midgard_PHS,Midgard_E_demand,1,142,0.0
Midgard_PHS,Midgard_E_demand,1,143,-0.0
Midgard_PHS,Midgard_E_demand,1,144,0.0
Midgard_PHS,Midgard_E_demand,1,145,0.0
Midgard_PHS,Midgard_E_demand,1,146,0.0
Midgard_PHS,Midgard_E_demand,1,147,0.0
Midgard_PHS,Midgard_E_demand,1,148,0.0
Midgard_PHS,Midgard_E_demand,1,149,0.0
Midgard_PHS,Midgard_E_demand,1,150,550.0000000000002
Midgard_PHS,Midgard_E_demand,1,151,0.0
Midgard_PHS,Midgard_E_demand,1,152,299.9999999999998
Midgard_PHS,Midgard_E_demand,1,153,-0.0
Midgard_PHS,Midgard_E_demand,1,154,0.0
Midgard_PHS,Midgard_E_demand,1,155,0.0
Midgard_PHS,Midgard_E_demand,1,156,0.0
Midgard_PHS,Midgard_E_demand,1,157,0.0
Midgard_PHS,Midgard_E_demand,1,158,0.0
Midgard_PHS,Midgard_E_demand,1,159,0.0
Midgard_PHS,Midgard_E_demand,1,160,0.0
Midgard_PHS,Midgard_E_demand,1,161,0.0
Midgard_PHS,Midgard_E_demand,1,162,0.0
Midgard_PHS,Midgard_E_demand,1,163,-0.0
Midgard_PHS,Midgard_E_demand,1,164,-0.0
Midgard_PHS,Midgard_E_demand,1,165,-0.0
Midgard_PHS,Midgard_E_demand,1,166,0.0
Midgard_PHS,Midgard_E_demand,1,167,0.0
Midgard_PHS,Midgard_E_demand,1,168,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,1,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,2,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,3,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,4,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,5,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,6,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,7,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,8,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,9,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,10,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,11,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,12,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,13,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,14,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,15,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,16,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,17,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,18,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,19,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,20,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,21,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,22,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,23,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,24,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,25,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,26,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,27,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,28,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,29,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,30,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,31,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,32,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,33,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,34,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,35,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,36,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,37,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,38,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,39,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,40,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,41,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,42,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,43,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,44,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,45,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,46,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,47,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,48,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,49,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,50,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,51,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,52,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,53,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,54,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,55,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,56,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,57,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,58,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,59,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,60,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,61,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,62,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,63,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,64,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,65,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,66,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,67,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,68,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,69,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,70,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,71,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,72,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,73,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,74,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,75,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,76,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,77,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,78,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,79,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,80,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,81,0.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,82,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,83,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,84,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,85,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,86,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,87,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,88,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,89,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,90,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,91,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,92,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,93,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,94,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,95,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,96,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,97,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,98,700.5196771714286
Midgard_Nuclear_SMR,Midgard_E_demand,1,99,228.7973240701648
Midgard_Nuclear_SMR,Midgard_E_demand,1,100,984.8568502447821
Midgard_Nuclear_SMR,Midgard_E_demand,1,101,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,102,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,103,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,104,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,105,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,106,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,107,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,108,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,109,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,110,1000.0
Midgard_Nuclear_SMR,Midgard_E_demand,1,111,1000.0
